id,random ID,ResponseType,TrialNumber,Response,Group,Identifier,Points,prev_response,partner_id,partner_prev_response,partner_response,BC,DecisionType,Content,Size,Structure,Run
14,79380.0,hashtag,3,tsunami,10.0,h20s2,0.0,support,13.0,earthquakejapan,disaster,B,BN,Hashtag,20,Spatial,2
14,79380.0,hashtag,4,chaos,5.0,h20s2,0.0,tsunami,12.0,disaster,radiation,B,BN,Hashtag,20,Spatial,2
14,79380.0,hashtag,5,caution,10.0,h20s2,0.0,chaos,,radiation,nan,B,BN,Hashtag,20,Spatial,2
14,79380.0,hashtag,7,donatenow,9.0,h20s2,0.0,caution,16.0,,nucleardisaster,B,BN,Hashtag,20,Spatial,2
14,79380.0,hashtag,8,disaster,10.0,h20s2,0.0,donatenow,16.0,nucleardisaster,nucleardisaster,C,EC,Hashtag,20,Spatial,2
14,79380.0,hashtag,9,justice,10.0,h20s2,0.0,disaster,13.0,nucleardisaster,diaster,B,BN,Hashtag,20,Spatial,2
14,79380.0,hashtag,10,helpthecitizens,6.0,h20s2,0.0,justice,,diaster,nan,B,BN,Hashtag,20,Spatial,2
14,79380.0,hashtag,11,earthquakes,4.0,h20s2,0.0,helpthecitizens,16.0,,nucleardisaster,B,BN,Hashtag,20,Spatial,2
14,79380.0,hashtag,12,sad,8.0,h20s2,0.0,earthquakes,12.0,nucleardisaster,tsunami,B,BN,Hashtag,20,Spatial,2
14,79380.0,hashtag,13,depressing,2.0,h20s2,0.0,sad,13.0,tsunami,nuclearpowerplant,B,BN,Hashtag,20,Spatial,2
14,79380.0,hashtag,14,unhappy,3.0,h20s2,0.0,depressing,,nuclearpowerplant,nan,B,BN,Hashtag,20,Spatial,2
14,79380.0,hashtag,15,sadness,1.0,h20s2,0.0,unhappy,13.0,,disaster,B,BN,Hashtag,20,Spatial,2
14,79380.0,hashtag,16,bad,8.0,h20s2,0.0,sadness,12.0,disaster,tsunami,B,BN,Hashtag,20,Spatial,2
14,79380.0,hashtag,17,japantsunami,7.0,h20s2,0.0,bad,15.0,tsunami,health,B,BN,Hashtag,20,Spatial,2
14,79380.0,hashtag,18,aid,1.0,h20s2,0.0,japantsunami,16.0,health,nucleardisaster,B,BN,Hashtag,20,Spatial,2
14,79380.0,hashtag,19,hospital,9.0,h20s2,0.0,aid,13.0,nucleardisaster,tsunami,B,BN,Hashtag,20,Spatial,2
14,79380.0,hashtag,20,disaster,8.0,h20s2,1.0,hospital,13.0,tsunami,disaster,C,EC,Hashtag,20,Spatial,2
14,79380.0,hashtag,21,tsunami,4.0,h20s2,0.0,disaster,12.0,disaster,disaster,C,EC,Hashtag,20,Spatial,2
14,79380.0,hashtag,22,disaster,2.0,h20s2,0.0,tsunami,13.0,disaster,depressing,C,RP,Hashtag,20,Spatial,2
14,79380.0,hashtag,23,sad,1.0,h20s2,0.0,disaster,16.0,depressing,nucleardisaster,C,EC,Hashtag,20,Spatial,2
14,79380.0,hashtag,24,earthquake,5.0,h20s2,0.0,sad,15.0,nucleardisaster,2011disaster,C,EC,Hashtag,20,Spatial,2
14,79380.0,hashtag,25,2011,3.0,h20s2,0.0,earthquake,12.0,2011disaster,tsunami,B,BN,Hashtag,20,Spatial,2
14,79380.0,hashtag,26,earthquake,1.0,h20s2,0.0,2011,13.0,tsunami,disaster,C,EC,Hashtag,20,Spatial,2
14,79380.0,hashtag,27,disaster,3.0,h20s2,0.0,earthquake,16.0,disaster,nucleardisaster,C,RP,Hashtag,20,Spatial,2
14,79380.0,hashtag,28,aid,1.0,h20s2,0.0,disaster,15.0,nucleardisaster,nuclear,C,EC,Hashtag,20,Spatial,2
14,79380.0,hashtag,29,donate,5.0,h20s2,0.0,aid,15.0,nuclear,earthquake,B,BN,Hashtag,20,Spatial,2
14,79380.0,hashtag,30,aid,10.0,h20s2,0.0,donate,12.0,earthquake,tsunami,C,EC,Hashtag,20,Spatial,2
14,79380.0,hashtag,31,sad,4.0,h20s2,0.0,aid,13.0,tsunami,disaster,C,EC,Hashtag,20,Spatial,2
14,79380.0,hashtag,32,nuclear,3.0,h20s2,0.0,sad,12.0,disaster,disaster,C,EC,Hashtag,20,Spatial,2
14,79380.0,hashtag,33,citizens,2.0,h20s2,0.0,nuclear,15.0,disaster,earthquake,B,BN,Hashtag,20,Spatial,2
14,79380.0,hashtag,34,weather,9.0,h20s2,0.0,citizens,12.0,earthquake,nuclear,B,BN,Hashtag,20,Spatial,2
14,79380.0,hashtag,35,tsunami,6.0,h20s2,1.0,weather,12.0,nuclear,tsunami,C,EC,Hashtag,20,Spatial,2
14,79380.0,hashtag,36,aid,6.0,h20s2,0.0,tsunami,15.0,tsunami,nucleardisaster,C,EC,Hashtag,20,Spatial,2
14,79380.0,hashtag,37,donate,8.0,h20s2,0.0,aid,16.0,nucleardisaster,nucleardisaster,C,EC,Hashtag,20,Spatial,2
14,79380.0,hashtag,38,tsunami,7.0,h20s2,0.0,donate,16.0,nucleardisaster,disaster,C,EC,Hashtag,20,Spatial,2
14,79380.0,hashtag,39,nuclear,7.0,h20s2,0.0,tsunami,16.0,disaster,nucleardisaster,C,EC,Hashtag,20,Spatial,2
14,79380.0,hashtag,40,earthquake,6.0,h20s2,0.0,nuclear,16.0,nucleardisaster,nucleardisaster,C,EC,Hashtag,20,Spatial,2
15,33070.0,hashtag,16,saveenergy,9.0,h20s2,0.0,nan,17.0,,nucleardisaster,B,BN,Hashtag,20,Spatial,2
15,33070.0,hashtag,17,health,7.0,h20s2,0.0,saveenergy,14.0,nucleardisaster,japantsunami,B,BN,Hashtag,20,Spatial,2
15,33070.0,hashtag,18,2011earthquake,2.0,h20s2,0.0,health,17.0,japantsunami,nucleardisaster,B,BN,Hashtag,20,Spatial,2
15,33070.0,hashtag,19,allinthistogether,10.0,h20s2,0.0,2011earthquake,16.0,nucleardisaster,nucleardisaster,B,BN,Hashtag,20,Spatial,2
15,33070.0,hashtag,20,nucleardisaster,9.0,h20s2,1.0,allinthistogether,16.0,nucleardisaster,nucleardisaster,C,RP,Hashtag,20,Spatial,2
15,33070.0,hashtag,21,nucleardisaster,5.0,h20s2,0.0,nucleardisaster,13.0,nucleardisaster,disaster,C,RS,Hashtag,20,Spatial,2
15,33070.0,hashtag,22,savethepeople,3.0,h20s2,0.0,nucleardisaster,16.0,disaster,nucleardisaster,B,BN,Hashtag,20,Spatial,2
15,33070.0,hashtag,23,disaster,2.0,h20s2,1.0,savethepeople,13.0,nucleardisaster,disaster,C,EC,Hashtag,20,Spatial,2
15,33070.0,hashtag,24,2011disaster,5.0,h20s2,0.0,disaster,14.0,disaster,earthquake,B,BN,Hashtag,20,Spatial,2
15,33070.0,hashtag,25,healthawareness,4.0,h20s2,0.0,2011disaster,13.0,earthquake,disaster,B,BN,Hashtag,20,Spatial,2
15,33070.0,hashtag,26,disaster,2.0,h20s2,0.0,healthawareness,16.0,disaster,nucleardisaster,C,RP,Hashtag,20,Spatial,2
15,33070.0,hashtag,27,earthquake,2.0,h20s2,1.0,disaster,13.0,nucleardisaster,earthquake,C,EC,Hashtag,20,Spatial,2
15,33070.0,hashtag,28,nuclear,1.0,h20s2,0.0,earthquake,14.0,earthquake,aid,B,BN,Hashtag,20,Spatial,2
15,33070.0,hashtag,29,earthquake,5.0,h20s2,0.0,nuclear,14.0,aid,donate,C,EC,Hashtag,20,Spatial,2
15,33070.0,hashtag,30,who,1.0,h20s2,0.0,earthquake,16.0,donate,nucleardisaster,B,BN,Hashtag,20,Spatial,2
15,33070.0,hashtag,31,earthquake,5.0,h20s2,0.0,who,16.0,nucleardisaster,nucleardisaster,C,EC,Hashtag,20,Spatial,2
15,33070.0,hashtag,32,nucleardisaster,4.0,h20s2,1.0,earthquake,16.0,nucleardisaster,nucleardisaster,C,RP,Hashtag,20,Spatial,2
15,33070.0,hashtag,33,earthquake,2.0,h20s2,0.0,nucleardisaster,14.0,nucleardisaster,citizens,C,EC,Hashtag,20,Spatial,2
15,33070.0,hashtag,34,disaster,10.0,h20s2,1.0,earthquake,13.0,citizens,disaster,C,EC,Hashtag,20,Spatial,2
15,33070.0,hashtag,35,disaster,7.0,h20s2,0.0,disaster,17.0,disaster,nucleardisaster,C,RP,Hashtag,20,Spatial,2
15,33070.0,hashtag,36,nucleardisaster,6.0,h20s2,0.0,disaster,14.0,nucleardisaster,aid,C,RP,Hashtag,20,Spatial,2
15,33070.0,hashtag,37,aid,7.0,h20s2,0.0,nucleardisaster,13.0,aid,disaster,C,RP,Hashtag,20,Spatial,2
15,33070.0,hashtag,38,aid,6.0,h20s2,0.0,aid,13.0,disaster,disaster,C,RS,Hashtag,20,Spatial,2
15,33070.0,hashtag,39,citizens,8.0,h20s2,0.0,aid,17.0,disaster,nucleardisaster,C,EC,Hashtag,20,Spatial,2
15,33070.0,hashtag,40,disaster,5.0,h20s2,1.0,citizens,13.0,nucleardisaster,disaster,C,EC,Hashtag,20,Spatial,2
16,66039.0,hashtag,1,nucleardisaster,5.0,h20s2,1.0,nan,17.0,,nucleardisaster,B,BN,Hashtag,20,Spatial,2
16,66039.0,hashtag,2,nucleardisaster,7.0,h20s2,0.0,nucleardisaster,,nucleardisaster,nan,C,RP,Hashtag,20,Spatial,2
16,66039.0,hashtag,3,daiichi,1.0,h20s2,0.0,nucleardisaster,,,nan,B,BN,Hashtag,20,Spatial,2
16,66039.0,hashtag,6,earthquake,1.0,h20s2,0.0,daiichi,17.0,,nucleardisaster,B,BN,Hashtag,20,Spatial,2
16,66039.0,hashtag,7,nucleardisaster,9.0,h20s2,0.0,earthquake,14.0,nucleardisaster,donatenow,C,RP,Hashtag,20,Spatial,2
16,66039.0,hashtag,8,nucleardisaster,10.0,h20s2,0.0,nucleardisaster,14.0,donatenow,disaster,C,RS,Hashtag,20,Spatial,2
16,66039.0,hashtag,9,nucleardisaster,1.0,h20s2,0.0,nucleardisaster,18.0,disaster,uselessenergy,C,RS,Hashtag,20,Spatial,2
16,66039.0,hashtag,10,nucleardisaster,7.0,h20s2,0.0,nucleardisaster,17.0,uselessenergy,earthquake,C,RS,Hashtag,20,Spatial,2
16,66039.0,hashtag,11,nucleardisaster,4.0,h20s2,0.0,nucleardisaster,14.0,earthquake,earthquakes,C,RS,Hashtag,20,Spatial,2
16,66039.0,hashtag,12,nucleardisaster,10.0,h20s2,0.0,nucleardisaster,18.0,earthquakes,dailchic,C,RS,Hashtag,20,Spatial,2
16,66039.0,hashtag,13,nucleardisaster,3.0,h20s2,0.0,nucleardisaster,,dailchic,nan,C,RS,Hashtag,20,Spatial,2
16,66039.0,hashtag,14,nucleardisaster,4.0,h20s2,1.0,nucleardisaster,17.0,,nucleardisaster,C,RS,Hashtag,20,Spatial,2
16,66039.0,hashtag,15,nucleardisaster,2.0,h20s2,0.0,nucleardisaster,,nucleardisaster,nan,C,RS,Hashtag,20,Spatial,2
16,66039.0,hashtag,16,nucleardisaster,10.0,h20s2,0.0,nucleardisaster,18.0,,scarytimes,C,RS,Hashtag,20,Spatial,2
16,66039.0,hashtag,17,nucleardisaster,8.0,h20s2,1.0,nucleardisaster,17.0,scarytimes,nucleardisaster,C,RS,Hashtag,20,Spatial,2
16,66039.0,hashtag,18,nucleardisaster,1.0,h20s2,0.0,nucleardisaster,14.0,nucleardisaster,aid,C,RS,Hashtag,20,Spatial,2
16,66039.0,hashtag,19,nucleardisaster,10.0,h20s2,0.0,nucleardisaster,15.0,aid,allinthistogether,C,RS,Hashtag,20,Spatial,2
16,66039.0,hashtag,20,nucleardisaster,9.0,h20s2,1.0,nucleardisaster,15.0,allinthistogether,nucleardisaster,C,RS,Hashtag,20,Spatial,2
16,66039.0,hashtag,21,nucleardisaster,6.0,h20s2,1.0,nucleardisaster,17.0,nucleardisaster,nucleardisaster,C,RS,Hashtag,20,Spatial,2
16,66039.0,hashtag,22,nucleardisaster,3.0,h20s2,0.0,nucleardisaster,15.0,nucleardisaster,savethepeople,C,RP,Hashtag,20,Spatial,2
16,66039.0,hashtag,23,nucleardisaster,1.0,h20s2,0.0,nucleardisaster,14.0,savethepeople,sad,C,RS,Hashtag,20,Spatial,2
16,66039.0,hashtag,24,nucleardisaster,6.0,h20s2,1.0,nucleardisaster,18.0,sad,nucleardisaster,C,RS,Hashtag,20,Spatial,2
16,66039.0,hashtag,25,nucleardisaster,5.0,h20s2,1.0,nucleardisaster,18.0,nucleardisaster,nucleardisaster,C,RS,Hashtag,20,Spatial,2
16,66039.0,hashtag,26,nucleardisaster,2.0,h20s2,0.0,nucleardisaster,15.0,nucleardisaster,disaster,C,RP,Hashtag,20,Spatial,2
16,66039.0,hashtag,27,nucleardisaster,3.0,h20s2,0.0,nucleardisaster,14.0,disaster,disaster,C,RS,Hashtag,20,Spatial,2
16,66039.0,hashtag,28,nucleardisaster,2.0,h20s2,1.0,nucleardisaster,17.0,disaster,nucleardisaster,C,RS,Hashtag,20,Spatial,2
16,66039.0,hashtag,29,nucleardisaster,6.0,h20s2,0.0,nucleardisaster,18.0,nucleardisaster,nuclear,C,RS,Hashtag,20,Spatial,2
16,66039.0,hashtag,30,nucleardisaster,1.0,h20s2,0.0,nucleardisaster,15.0,nuclear,who,C,RS,Hashtag,20,Spatial,2
16,66039.0,hashtag,31,nucleardisaster,5.0,h20s2,0.0,nucleardisaster,15.0,who,earthquake,C,RS,Hashtag,20,Spatial,2
16,66039.0,hashtag,32,nucleardisaster,4.0,h20s2,1.0,nucleardisaster,15.0,earthquake,nucleardisaster,C,RS,Hashtag,20,Spatial,2
16,66039.0,hashtag,33,nucleardisaster,3.0,h20s2,1.0,nucleardisaster,17.0,nucleardisaster,nucleardisaster,C,RP,Hashtag,20,Spatial,2
16,66039.0,hashtag,34,nucleardisaster,1.0,h20s2,0.0,nucleardisaster,18.0,nucleardisaster,communityrecovery,C,RS,Hashtag,20,Spatial,2
16,66039.0,hashtag,35,nucleardisaster,8.0,h20s2,1.0,nucleardisaster,18.0,communityrecovery,nucleardisaster,C,RS,Hashtag,20,Spatial,2
16,66039.0,hashtag,36,nuclear,7.0,h20s2,0.0,nucleardisaster,17.0,nucleardisaster,nucleardisaster,C,EC,Hashtag,20,Spatial,2
16,66039.0,hashtag,37,nucleardisaster,8.0,h20s2,0.0,nuclear,14.0,nucleardisaster,donate,C,RP,Hashtag,20,Spatial,2
16,66039.0,hashtag,38,disaster,7.0,h20s2,0.0,nucleardisaster,14.0,donate,tsunami,C,EC,Hashtag,20,Spatial,2
16,66039.0,hashtag,39,nucleardisaster,7.0,h20s2,0.0,disaster,14.0,tsunami,nuclear,C,EC,Hashtag,20,Spatial,2
16,66039.0,hashtag,40,nucleardisaster,6.0,h20s2,0.0,nucleardisaster,14.0,nuclear,earthquake,C,RS,Hashtag,20,Spatial,2
17,71855.0,hashtag,1,nucleardisaster,5.0,h20s2,1.0,nan,16.0,,nucleardisaster,B,BN,Hashtag,20,Spatial,2
17,71855.0,hashtag,2,earthquake,8.0,h20s2,0.0,nucleardisaster,18.0,nucleardisaster,fukashima,B,BN,Hashtag,20,Spatial,2
17,71855.0,hashtag,3,earthquake,2.0,h20s2,0.0,earthquake,18.0,fukashima,tsuami,C,RS,Hashtag,20,Spatial,2
17,71855.0,hashtag,4,earthquake,6.0,h20s2,0.0,earthquake,,tsuami,nan,C,RS,Hashtag,20,Spatial,2
17,71855.0,hashtag,6,nucleardisaster,1.0,h20s2,0.0,earthquake,16.0,,earthquake,C,EC,Hashtag,20,Spatial,2
17,71855.0,hashtag,7,earthquake,10.0,h20s2,0.0,nucleardisaster,,earthquake,nan,C,RP,Hashtag,20,Spatial,2
17,71855.0,hashtag,8,earthquake,1.0,h20s2,0.0,earthquake,18.0,,saveenergy,C,RS,Hashtag,20,Spatial,2
17,71855.0,hashtag,9,earthquake,2.0,h20s2,0.0,earthquake,,saveenergy,nan,C,RS,Hashtag,20,Spatial,2
17,71855.0,hashtag,10,earthquake,7.0,h20s2,0.0,earthquake,16.0,,nucleardisaster,C,RS,Hashtag,20,Spatial,2
17,71855.0,hashtag,11,earthquake,5.0,h20s2,0.0,earthquake,,nucleardisaster,nan,C,RS,Hashtag,20,Spatial,2
17,71855.0,hashtag,12,nucleardisaster,9.0,h20s2,0.0,earthquake,,,nan,C,EC,Hashtag,20,Spatial,2
17,71855.0,hashtag,13,nucleardisaster,4.0,h20s2,0.0,nucleardisaster,18.0,,gogreen,C,RS,Hashtag,20,Spatial,2
17,71855.0,hashtag,14,nucleardisaster,4.0,h20s2,1.0,nucleardisaster,16.0,gogreen,nucleardisaster,C,RS,Hashtag,20,Spatial,2
17,71855.0,hashtag,15,nucleardisaster,3.0,h20s2,0.0,nucleardisaster,18.0,nucleardisaster,energyconsumption,C,RP,Hashtag,20,Spatial,2
17,71855.0,hashtag,16,nucleardisaster,9.0,h20s2,0.0,nucleardisaster,15.0,energyconsumption,saveenergy,C,RS,Hashtag,20,Spatial,2
17,71855.0,hashtag,17,nucleardisaster,8.0,h20s2,1.0,nucleardisaster,16.0,saveenergy,nucleardisaster,C,RS,Hashtag,20,Spatial,2
17,71855.0,hashtag,18,nucleardisaster,2.0,h20s2,0.0,nucleardisaster,15.0,nucleardisaster,2011earthquake,C,RS,Hashtag,20,Spatial,2
17,71855.0,hashtag,19,nucleardisaster,2.0,h20s2,0.0,nucleardisaster,19.0,2011earthquake,left,C,RS,Hashtag,20,Spatial,2
17,71855.0,hashtag,20,nucleardisaster,10.0,h20s2,0.0,nucleardisaster,18.0,left,nuclearhistory,C,RS,Hashtag,20,Spatial,2
17,71855.0,hashtag,21,nucleardisaster,6.0,h20s2,1.0,nucleardisaster,16.0,nuclearhistory,nucleardisaster,C,RS,Hashtag,20,Spatial,2
17,71855.0,hashtag,22,nucleardisaster,4.0,h20s2,1.0,nucleardisaster,18.0,nucleardisaster,nucleardisaster,C,RS,Hashtag,20,Spatial,2
17,71855.0,hashtag,23,nucleardisaster,3.0,h20s2,1.0,nucleardisaster,18.0,nucleardisaster,nucleardisaster,C,RS,Hashtag,20,Spatial,2
17,71855.0,hashtag,24,nucleardisaster,7.0,h20s2,0.0,nucleardisaster,19.0,nucleardisaster,pleasehelp,C,RS,Hashtag,20,Spatial,2
17,71855.0,hashtag,25,nucleardisaster,6.0,h20s2,0.0,nucleardisaster,19.0,pleasehelp,terrible,C,RS,Hashtag,20,Spatial,2
17,71855.0,hashtag,26,nucleardisaster,3.0,h20s2,0.0,nucleardisaster,19.0,terrible,gonetoosoon,C,RS,Hashtag,20,Spatial,2
17,71855.0,hashtag,27,nucleardisaster,4.0,h20s2,0.0,nucleardisaster,19.0,gonetoosoon,nucleardisater,C,RS,Hashtag,20,Spatial,2
17,71855.0,hashtag,28,nucleardisaster,2.0,h20s2,1.0,nucleardisaster,16.0,nucleardisater,nucleardisaster,C,RS,Hashtag,20,Spatial,2
17,71855.0,hashtag,29,nucleardisaster,7.0,h20s2,0.0,nucleardisaster,19.0,nucleardisaster,cry,C,RS,Hashtag,20,Spatial,2
17,71855.0,hashtag,30,nucleardisaster,2.0,h20s2,1.0,nucleardisaster,18.0,cry,nucleardisaster,C,RS,Hashtag,20,Spatial,2
17,71855.0,hashtag,31,nucleardisaster,6.0,h20s2,0.0,nucleardisaster,19.0,nucleardisaster,destroyedlives,C,RS,Hashtag,20,Spatial,2
17,71855.0,hashtag,32,nucleardisaster,5.0,h20s2,0.0,nucleardisaster,18.0,destroyedlives,healthconcerns,C,RS,Hashtag,20,Spatial,2
17,71855.0,hashtag,33,nucleardisaster,3.0,h20s2,1.0,nucleardisaster,16.0,healthconcerns,nucleardisaster,C,RS,Hashtag,20,Spatial,2
17,71855.0,hashtag,34,nucleardisaster,2.0,h20s2,0.0,nucleardisaster,19.0,nucleardisaster,bebetter,C,RP,Hashtag,20,Spatial,2
17,71855.0,hashtag,35,nucleardisaster,7.0,h20s2,0.0,nucleardisaster,15.0,bebetter,disaster,C,RS,Hashtag,20,Spatial,2
17,71855.0,hashtag,36,nucleardisaster,7.0,h20s2,0.0,nucleardisaster,16.0,disaster,nuclear,C,RS,Hashtag,20,Spatial,2
17,71855.0,hashtag,37,nucleardisaster,9.0,h20s2,0.0,nucleardisaster,19.0,nuclear,say,C,RS,Hashtag,20,Spatial,2
17,71855.0,hashtag,38,nucleardisaster,8.0,h20s2,0.0,nucleardisaster,19.0,say,japanisgone,C,RS,Hashtag,20,Spatial,2
17,71855.0,hashtag,39,nucleardisaster,8.0,h20s2,0.0,nucleardisaster,15.0,japanisgone,citizens,C,RS,Hashtag,20,Spatial,2
17,71855.0,hashtag,40,nucleardisaster,7.0,h20s2,0.0,nucleardisaster,18.0,citizens,save,C,RS,Hashtag,20,Spatial,2
18,67020.0,hashtag,1,japan,6.0,h20s2,0.0,nan,19.0,,thedoom,B,BN,Hashtag,20,Spatial,2
18,67020.0,hashtag,2,fukashima,8.0,h20s2,0.0,japan,17.0,thedoom,earthquake,B,BN,Hashtag,20,Spatial,2
18,67020.0,hashtag,3,tsuami,2.0,h20s2,0.0,fukashima,17.0,earthquake,earthquake,B,BN,Hashtag,20,Spatial,2
18,67020.0,hashtag,4,earthquake,7.0,h20s2,0.0,tsuami,,earthquake,nan,C,RP,Hashtag,20,Spatial,2
18,67020.0,hashtag,5,waves,2.0,h20s2,0.0,earthquake,19.0,,bomb,B,BN,Hashtag,20,Spatial,2
18,67020.0,hashtag,6,2011,2.0,h20s2,0.0,waves,,bomb,nan,B,BN,Hashtag,20,Spatial,2
18,67020.0,hashtag,7,nucleardisaster,1.0,h20s2,0.0,2011,0.0,,renewable,B,BN,Hashtag,20,Spatial,2
18,67020.0,hashtag,8,saveenergy,1.0,h20s2,0.0,nucleardisaster,17.0,renewable,earthquake,B,BN,Hashtag,20,Spatial,2
18,67020.0,hashtag,9,uselessenergy,1.0,h20s2,0.0,saveenergy,16.0,earthquake,nucleardisaster,B,BN,Hashtag,20,Spatial,2
18,67020.0,hashtag,10,fukashima,8.0,h20s2,0.0,uselessenergy,0.0,nucleardisaster,energyconsumption,C,EC,Hashtag,20,Spatial,2
18,67020.0,hashtag,11,130ftwaves,6.0,h20s2,0.0,fukashima,0.0,energyconsumption,disasterawareness,B,BN,Hashtag,20,Spatial,2
18,67020.0,hashtag,12,dailchic,10.0,h20s2,0.0,130ftwaves,16.0,disasterawareness,nucleardisaster,B,BN,Hashtag,20,Spatial,2
18,67020.0,hashtag,13,gogreen,4.0,h20s2,0.0,dailchic,17.0,nucleardisaster,nucleardisaster,B,BN,Hashtag,20,Spatial,2
18,67020.0,hashtag,14,displacedpeople,5.0,h20s2,0.0,gogreen,19.0,nucleardisaster,passed,B,BN,Hashtag,20,Spatial,2
18,67020.0,hashtag,15,energyconsumption,3.0,h20s2,0.0,displacedpeople,17.0,passed,nucleardisaster,C,EC,Hashtag,20,Spatial,2
18,67020.0,hashtag,16,scarytimes,10.0,h20s2,0.0,energyconsumption,16.0,nucleardisaster,nucleardisaster,B,BN,Hashtag,20,Spatial,2
18,67020.0,hashtag,17,tsamiwaves,9.0,h20s2,0.0,scarytimes,19.0,nucleardisaster,hero,B,BN,Hashtag,20,Spatial,2
18,67020.0,hashtag,18,climatehoax,3.0,h20s2,0.0,tsamiwaves,0.0,hero,accident,B,BN,Hashtag,20,Spatial,2
18,67020.0,hashtag,19,nuclearfallout,1.0,h20s2,0.0,climatehoax,0.0,accident,environmentalhealth,B,BN,Hashtag,20,Spatial,2
18,67020.0,hashtag,20,nuclearhistory,10.0,h20s2,0.0,nuclearfallout,17.0,environmentalhealth,nucleardisaster,B,BN,Hashtag,20,Spatial,2
18,67020.0,hashtag,21,nucleardisaster,7.0,h20s2,0.0,nuclearhistory,0.0,nucleardisaster,naturaldisaster,C,RP,Hashtag,20,Spatial,2
18,67020.0,hashtag,22,nucleardisaster,4.0,h20s2,1.0,nucleardisaster,17.0,naturaldisaster,nucleardisaster,C,RS,Hashtag,20,Spatial,2
18,67020.0,hashtag,23,nucleardisaster,3.0,h20s2,1.0,nucleardisaster,17.0,nucleardisaster,nucleardisaster,C,RP,Hashtag,20,Spatial,2
18,67020.0,hashtag,24,nucleardisaster,6.0,h20s2,1.0,nucleardisaster,16.0,nucleardisaster,nucleardisaster,C,RP,Hashtag,20,Spatial,2
18,67020.0,hashtag,25,nucleardisaster,5.0,h20s2,1.0,nucleardisaster,16.0,nucleardisaster,nucleardisaster,C,RP,Hashtag,20,Spatial,2
18,67020.0,hashtag,26,nucleardisaster,4.0,h20s2,0.0,nucleardisaster,0.0,nucleardisaster,climateimpact,C,RP,Hashtag,20,Spatial,2
18,67020.0,hashtag,27,climateimpact,5.0,h20s2,0.0,nucleardisaster,0.0,climateimpact,renewablesolutions,C,RP,Hashtag,20,Spatial,2
18,67020.0,hashtag,28,renewablesolutions,3.0,h20s2,0.0,climateimpact,19.0,renewablesolutions,nuclear,C,RP,Hashtag,20,Spatial,2
18,67020.0,hashtag,29,nuclear,6.0,h20s2,0.0,renewablesolutions,16.0,nuclear,nucleardisaster,C,RP,Hashtag,20,Spatial,2
18,67020.0,hashtag,30,nucleardisaster,2.0,h20s2,1.0,nuclear,17.0,nucleardisaster,nucleardisaster,C,RP,Hashtag,20,Spatial,2
18,67020.0,hashtag,31,nucleardisaster,7.0,h20s2,0.0,nucleardisaster,0.0,nucleardisaster,healthconcerns,C,RP,Hashtag,20,Spatial,2
18,67020.0,hashtag,32,healthconcerns,5.0,h20s2,0.0,nucleardisaster,17.0,healthconcerns,nucleardisaster,C,RP,Hashtag,20,Spatial,2
18,67020.0,hashtag,33,nucleardisaster,4.0,h20s2,0.0,healthconcerns,0.0,nucleardisaster,communityrecovery,C,RP,Hashtag,20,Spatial,2
18,67020.0,hashtag,34,communityrecovery,1.0,h20s2,0.0,nucleardisaster,16.0,communityrecovery,nucleardisaster,C,RP,Hashtag,20,Spatial,2
18,67020.0,hashtag,35,nucleardisaster,8.0,h20s2,1.0,communityrecovery,16.0,nucleardisaster,nucleardisaster,C,RP,Hashtag,20,Spatial,2
18,67020.0,hashtag,36,nucleardisaster,8.0,h20s2,0.0,nucleardisaster,19.0,nucleardisaster,badlives,C,RS,Hashtag,20,Spatial,2
18,67020.0,hashtag,37,badlives,10.0,h20s2,0.0,nucleardisaster,0.0,badlives,nucleardisplacement,C,RP,Hashtag,20,Spatial,2
18,67020.0,hashtag,38,nucleardisplacement,9.0,h20s2,0.0,badlives,0.0,nucleardisplacement,nuclearemergency,C,RP,Hashtag,20,Spatial,2
18,67020.0,hashtag,39,nuclearemergency,9.0,h20s2,0.0,nucleardisplacement,19.0,nuclearemergency,save,C,RP,Hashtag,20,Spatial,2
18,67020.0,hashtag,40,save,7.0,h20s2,0.0,nuclearemergency,17.0,save,nucleardisaster,C,RP,Hashtag,20,Spatial,2
19,86012.0,hashtag,1,thedoom,6.0,h20s2,0.0,nan,18.0,,japan,B,BN,Hashtag,20,Spatial,2
19,86012.0,hashtag,2,remeberjapan,9.0,h20s2,0.0,thedoom,,japan,nan,B,BN,Hashtag,20,Spatial,2
19,86012.0,hashtag,3,japanisgone,3.0,h20s2,0.0,remeberjapan,0.0,,nuclearcrisis,B,BN,Hashtag,20,Spatial,2
19,86012.0,hashtag,4,timesaregone,8.0,h20s2,0.0,japanisgone,,nuclearcrisis,nan,B,BN,Hashtag,20,Spatial,2
19,86012.0,hashtag,5,bomb,2.0,h20s2,0.0,timesaregone,18.0,,waves,B,BN,Hashtag,20,Spatial,2
19,86012.0,hashtag,6,peoplegone,3.0,h20s2,0.0,bomb,,waves,nan,B,BN,Hashtag,20,Spatial,2
19,86012.0,hashtag,7,terrible,2.0,h20s2,0.0,peoplegone,,,nan,B,BN,Hashtag,20,Spatial,2
19,86012.0,hashtag,8,mad,2.0,h20s2,0.0,terrible,,,nan,B,BN,Hashtag,20,Spatial,2
